place_id,name,image_urls,address,duration,type,categories,main_image,price,rating,description,opening_hours,reviews,city,unit
place_003019,Mershe Saigon,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/bb/38/84/we-never-leave-a-party.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/75/d4/6b/parties-are-where-memories.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/75/d4/6a/parties-are-where-memories.jpg']", ,1-2 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/bb/38/84/we-never-leave-a-party.jpg,,5.0,"Color Block space is colorful, using color contrasts and meticulously honing soft and flexible shapes. Because we genuinely love and value every second we spend together, we take great care in creating your unforgettable Mershe experiences!",6:00 PM - 4:00 AM,14,hochiminh, 
place_003020,Cào Cào Adventures,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/24/7e/bc/00/rice-transport-in-mekong.jpg?w=1200&h=1200&s=1'], ,4 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/24/7e/bc/00/rice-transport-in-mekong.jpg?w=1200&h=1200&s=1,,5.0,"Founded in the heart of Saigon during the challenges of the 2020 pandemic, and nurtured by cycling enthusiasts and industry experts from a leading Vietnamese cycling tour operator. Our mission is to offer unique journeys that embrace the spirit of discovery with every turn of the wheel. Cào Cào Adventures is more than just a tour company—it’s a community for those who share a love for exploring by bicycle. We’re here to connect people with this passion, support newcomers with essential techniques, and encourage them to believe in themselves. Our cycling tours unlock Vietnam's hidden treasures, guiding you beyond the typical tourist trails to experience authentic cultural tales, connect with locals, and create unforgettable memories. From the bustling streets of Saigon to the serene countryside paths in the serene Mekong Delta, charming Hoi An and the rugged Northern mountains, we offer diverse adventures suited to every level of rider.", ,15,hochiminh, 
place_003021,I Love Asia Tour,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/26/1d/7e/getlstd-property-photo.jpg?w=1200&h=1200&s=1'], , ,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/26/1d/7e/getlstd-property-photo.jpg?w=1200&h=1200&s=1,,4.9,I Love Asia Tour is the local scooter tour lead by young female students. We start from Vietnam and now e are launching to global to connect Asia for building the sustainable tourism developments,12:00 AM - 11:59 PM,27,hochiminh, 
place_003022,Dilys Spa - Thảo Điền,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/ad/00/34/dilys-spa-toa-la-c-t.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/ad/00/37/h-troi-mu-n-phi-n-t-m.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/ad/00/36/h-troi-mu-n-phi-n-t-m.jpg']", ,2-3 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/ad/00/34/dilys-spa-toa-la-c-t.jpg,,4.8,"Dilys Spa is located in Thao Dien, District 2. It offers a relaxing and high-class beauty experience with services such as: therapeutic massage, hair washing, nail art, intensive skin care and beauty. Please come and experience it!",9:00 AM - 10:00 PM,17,hochiminh, 
place_003023,WEAW EXPERIENCE TRAVEL COMPANY,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/6f/7c/21/caption.jpg?w=1200&h=1200&s=1'], ,5 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/6f/7c/21/caption.jpg?w=1200&h=1200&s=1,,5.0,"Wanderlust Experiences Around the World (WEAW) was born from our team’s longing for authentic culture and discovery.
We don't do whistle-stop tours cramming in as many sights as possible. Instead, we aim to give you a feel for the real local way of life. Join us with our professional tour guides on carefully-planned, intimate, private tours away from the masses of tourists.",8:00 AM - 9:00 PM,16,hochiminh, 
place_003024,Oslo Club,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/44/2d/b6/club-qu-n-1.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/d9/24/9a/oslo-club.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/d3/1e/15/caption.jpg']", ,2-3 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/44/2d/b6/club-qu-n-1.jpg,,5.0,"The ring synthesizes the power of nature and brings emotions, uniqueness, and artistic performances, creating a strong attraction in Oslo.",12:00 AM - 2:30 AM,14,hochiminh, 
place_003025,Saigon Waterbus,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/5b/30/ea/saigon-waterbus-lu-t.jpg?w=1200&h=1200&s=1'], ,1 Hour,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/5b/30/ea/saigon-waterbus-lu-t.jpg?w=1200&h=1200&s=1,,4.1,"The cruise itself was quite nice.However, we had a major problem as the speakers were incredibly loud, especially damaging was the vocal volume.The singing itself was quite nice, but the volume was ear piercing, at dangerous levels. It was extremely uncomfortable for myself my wife and her parents.I reported the issue to the staff not once not twice, but three times. They said they would do something about it, but they did not. We had to cover our ears to protect them, but unfortunately the damage was done.My wife had severe ear pain for the next 3 days and my ear was also quite sore for a few hours after leaving the vessel.I reported the issue to the captain and his staff .Although I am a foreigner here in Vietnam, I speak fluent Vietnamese so communciation was not an issue.. I also mentioned it to the singer, I told her the music was excellent, but the volume was dangerously loud.She laughed and thought it was funny as did the other members of staff.I then called the company the next day to report the issue in order to protect future customers and they basically ignored my report.Two weeks later. I contacted them again and they denied that it was possible for someone's hearing to be damaged by high volume on speakers.I have worked with sound for over 20 years and it is certainly possible (common knowledge in fact).It is not safe to play music at this volume particularly when live vocals are involved.It's a shame because the cruise has a lot of potential but I would strongly warn against going on this Cruise unless you bring ear protection.Very disappointing.Saigon is lovely though as his Vietnam. I've lived here for 8 years and love it.",7:00 AM - 7:30 PM,96,hochiminh, 
place_003026,L'Usine Shop,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/b7/f8/a7/l-usine-shop.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/3e/b6/74/l-usine.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/3e/b3/c9/l-usine.jpg']", ,1-2 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/b7/f8/a7/l-usine-shop.jpg,,4.0,"The first lifestyle store in Vietnam, L'Usine carries a range of product varying from Men's and Ladies contemporary fashion through to accessories, homewares and vintage track bikes, all of which are exclusive to L'Usine in Vietnam.",7:30 AM - 10:30 PM,106,hochiminh, 
place_003027,2 Lam Son Bar,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/5e/fb/da/2-lam-son-bar-m-floor.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/d4/38/a3/2-lam-son-bar.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/16/7b/a5/2-lam-son-bar-ambiance.jpg']", ,1-2 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/5e/fb/da/2-lam-son-bar-m-floor.jpg,,4.4,"2 Lam Son - the Martini bar at Park Hyatt Saigon introduces the artistry of world-class cocktails through an inventive cocktail collection and a series of guest shifts featuring bartenders from the World's Best Bars. Drawing from a mix of international jet setters and fashionable locals, 2 Lam Son offers a smoke-free environment, complemented by an urban music selection and live DJ performances.",5:00 PM - 11:59 PM,46,hochiminh, 
place_003028,Coffee Talk English - CTE,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/1b/c5/b7/caption.jpg', 'https://media-cdn.tripadvisor.com/media/attractions-splice-spp-674x446/09/c1/ea/53.jpg', 'https://media-cdn.tripadvisor.com/media/attractions-splice-spp-674x446/09/c1/ea/c2.jpg']", ,1 miN,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/1b/c5/b7/caption.jpg,20.48,5.0,"Coffee Talk English is:

+ a warm English speaking environment where you can help young local people practice English,
+ where you get to learn about the cultures and the people,
+ where you make your trip meaningful by sharing your books, travelling experience, knowledge to young locals,
+ where you get laugh playing board games...

Let come and experience with Coffee Talk English!",6:30 PM - 9:00 PM,21,hochiminh,$
place_003029,Qspa - Retreat & Beauty Care Center,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/e2/c1/08/spa-lounge.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/e2/c1/58/himalayan-salt-sauna.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/e2/c1/48/hair-care-room.jpg']", ,1-2 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/e2/c1/08/spa-lounge.jpg,,5.0,"So relax! My body and brain is comfortable and is not stressed. I always go to Q spa when Iam feel tired. The massage room here is so fragrant, clean and the light music is pleasant, making me feel very sleepy and relaxed.",9:00 AM - 10:00 PM,17,hochiminh, 
place_003030,Vivu Travel In Ho Chi Minh City,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/b1/71/4f/plan-your-dream-vacation.jpg?w=1200&h=1200&s=1'], , ,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/b1/71/4f/plan-your-dream-vacation.jpg?w=1200&h=1200&s=1,,5.0,"Vivu Travel is a reputable tour company based in Vietnam that specializes in providing personalized travel experiences tailored to individual needs and preferences. Known for their comprehensive itineraries, Vivu Travel offers a wide range of tours, including cultural, adventure, and family-friendly options, ensuring a well-rounded experience for travelers exploring Vietnam and neighboring countries.", ,11,hochiminh, 
place_003031,Sol Spa - Renaissance Riverside Sài Gòn,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/4a/32/52/sol-spa-7-managed-by.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/ab/4f/7e/sol-spa-7-managed-by.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/9b/dd/a1/sol-spa-7-managed-by.jpg']", ,6 miN,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/4a/32/52/sol-spa-7-managed-by.jpg,,4.9,"On the last day in Ho Chi Minh, I visited SOI SPA. I took both steam sauna and dry sauna and then I took SOI Facial Reborn course for 100 minutes. It was really good. Everything is perfect. Sauna is so hot to sweat. Massage therapist is a quite expert. I enjoyed the last day in Saigon.",9:00 AM - 10:30 PM,11,hochiminh, 
place_003032,Sky Tourist,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/8d/57/cc/caption.jpg?w=1200&h=1200&s=1'], , ,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/8d/57/cc/caption.jpg?w=1200&h=1200&s=1,55.99,5.0,"Sky Tourist is one of the reputable and quality travel companies in Vietnam. We provide customized tours, group tours, international visas, and air tickets. With a professional and reputable working attitude that puts customer happiness first, we have brought joy to many customers. So, let Sky Tourist help you have a happy travel journey",9:00 AM - 6:00 PM,11,hochiminh,$
place_003033,Jimmy Motorbikes,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/27/ae/37/guided-trip-on-honda.jpg?w=1200&h=1200&s=1'], , ,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/27/ae/37/guided-trip-on-honda.jpg?w=1200&h=1200&s=1,,5.0,"""JIMMY MOTORBIKES"" is the most trusted shop for travelers in Ho Chi Minh and Nha Trang city, Vietnam. If you want to explore our magical country by motorbike you have come to the right place. • Our reputation in local and long distance tours separate us from the rest. We are the authentic ""Easy Riders"" who cris cross the land providing hidden waterfalls, fairy tale secret pools and cliff jumping. • We rent only newer model, inspected, and regularly maintained motorbikes and scooters. We guarantee every rental whether it be in town, long distance, or 1 way. • We also sell many models of motorbikes including: Fully automatic, Semi-automatic, Manual, Cruisers, Scooters, dirt bikes and Enduro. Motorcycles range from 110ccs,125ccs, 150ccs, 250ccs, 500cc to 1250ccs. We are here to make your vacation in Vietnam a unforgettable and joyous experience.",7:00 AM - 10:00 PM,11,hochiminh, 
place_003034,Saigon Skydeck,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/f6/20/e6/saigon-skydeck.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/9d/34/da/caption.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/9d/34/d9/caption.jpg']", ,1 Hour,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/f6/20/e6/saigon-skydeck.jpg,,4.5,It was delightful to visit the Skydeck and see the Saigon skyline from above.  We specially enjoyed viewing a sunset on a clear evening.  The admission is modest and we saved an additional 33% with a senior discount and paid just $6.40 USD per person.  It's in the Bitexco Financial Tower and located in the heart of central Saigon., ,16,hochiminh, 
place_003035,Sonasia Holiday,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/a1/89/e4/caption.jpg?w=1200&h=1200&s=1'], ,1 Hour,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/a1/89/e4/caption.jpg?w=1200&h=1200&s=1,55.99,4.9,"Sonasia Holiday is a local travel agency, specializing in tailor-made tour packages in Vietnam, Thailand, Cambodia, Myanmar, and Laos.
Particularly specialized in the western market, our trilingual English, French, and Vietnamese team is made up of people from all over the world and with the head office in Hanoi (Vietnam).", ,14,hochiminh,$
place_003036,Terroir Wine Bar,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/f8/aa/52/interoir.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/bf/ed/0e/sparkling-whites-wines.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/bf/ed/0d/reds-wines-by-the-glass.jpg']", ,1-2 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/f8/aa/52/interoir.jpg,,5.0,We are a small & intimate counter bar with over 20 wines by the glass & 100+ wines by the bottle. We also offer craft cocktails & beers - all of which are overseen by a Certified Sommelier! We offer Detroit-style pizza from Lamie Pizza!,6:00 PM - 1:00 AM,12,hochiminh, 
place_003037,Flame Tree by Zakka,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/14/77/7a/our-new-tailor-shop-opened.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/40/9d/4d/this-is-the-picture-of.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/18/ac/4b/we-have-moved-to-7a-do.jpg']", ,1-2 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/14/77/7a/our-new-tailor-shop-opened.jpg,,4.7,"I stumbled upon this shop on Pasteur Street on a rainy day. The Ao Dai modeled at the window immediately caught my eye. I was able to get a custom made ao dai on hand printed cotton done just for me in less than 24 hrs under 200usd. I cannot stress enough how happy I was given that all the ao dai sold in touristy places were very tacky and made me look like I was wearing a school uniform. The materiel of the fabric was great and customer service was top notch. If you like contemporary ao dai or tailored dresses/shirts, it’s definitely worth a visit.",11:00 AM - 4:00 PM,41,hochiminh, 
